"date","year","epiweek","abbreviation","location","location_name","q_0.025","q_0.25","q_0.50","q_0.75","q_0.975"
2021-12-04,2021,48,"CO","08","Colorado",3.95,12.34,22.37,40.39,121.6
2021-12-04,2021,48,"CT","09","Connecticut",12.08,37.28,66.62,117.28,317.25
2021-12-04,2021,48,"DE","10","Delaware",2.22,12.73,31.56,76.88,360.09
2021-12-04,2021,48,"DC","11","District of Columbia",3.77,29.97,86.39,232.98,917.77
2021-12-04,2021,48,"FL","12","Florida",93.93,296.96,537.76,959.9,2669.7
2021-12-04,2021,48,"GA","13","Georgia",42.09,129.53,230.74,404.07,1071.05
2021-12-04,2021,48,"HI","15","Hawaii",0.24,0.76,1.38,2.51,7.86
2021-12-04,2021,48,"ID","16","Idaho",0.19,0.61,1.12,2.04,6.41
2021-12-04,2021,48,"IL","17","Illinois",11,34.17,61.53,109.81,314.3
2021-12-04,2021,48,"IN","18","Indiana",31.92,99.61,180.35,324.96,969.13
2021-12-04,2021,48,"IA","19","Iowa",2.69,8.41,15.26,27.58,83.44
2021-12-04,2021,48,"KS","20","Kansas",2.61,8.18,14.87,26.98,83.04
2021-12-04,2021,48,"KY","21","Kentucky",12.61,39.37,71.33,128.68,386
2021-12-04,2021,48,"LA","22","Louisiana",15.01,46.84,84.83,152.9,456.48
2021-12-04,2021,48,"ME","23","Maine",5.83,18.17,32.81,58.79,170.89
2021-12-04,2021,48,"MD","24","Maryland",4.36,13.6,24.63,44.4,132.57
2021-12-04,2021,48,"MA","25","Massachusetts",8.6,26.7,48.06,85.68,243.85
2021-12-04,2021,48,"MI","26","Michigan",5.25,16.35,29.57,53.14,156.72
2021-12-04,2021,48,"MN","27","Minnesota",6.61,20.54,37.03,66.18,190.58
2021-12-04,2021,48,"MS","28","Mississippi",25.04,78.04,141.07,253.37,744.69
2021-12-04,2021,48,"MO","29","Missouri",14.87,46.39,83.96,151.21,450.16
2021-12-04,2021,48,"MT","30","Montana",2.65,8.29,15.03,27.17,82.19
2021-12-04,2021,48,"NE","31","Nebraska",4.27,13.32,24.1,43.35,128.4
2021-12-04,2021,48,"NV","32","Nevada",1.82,11.22,28.99,74.14,399.81
2021-12-04,2021,48,"NH","33","New Hampshire",0.47,3.7,10.95,32.09,223.8
2021-12-04,2021,48,"NJ","34","New Jersey",4.8,37.6,109.95,316.03,1960.47
2021-12-04,2021,48,"NM","35","New Mexico",4.64,14.49,26.22,47.18,139.73
2021-12-04,2021,48,"NY","36","New York",18.91,58.95,106.58,191.54,564.85
2021-12-04,2021,48,"NC","37","North Carolina",10.31,51.28,118.55,272.12,1249.08
2021-12-04,2021,48,"ND","38","North Dakota",1.81,11.22,28.98,73.58,369.94
2021-12-04,2021,48,"OH","39","Ohio",13.95,43.29,77.87,138.69,393.54
2021-12-04,2021,48,"OK","40","Oklahoma",23.32,72.9,132.31,239.46,728.81
2021-12-04,2021,48,"OR","41","Oregon",1.25,3.9,7.1,12.88,39.72
2021-12-04,2021,48,"PA","42","Pennsylvania",53.58,166.59,300.37,537.24,1551.72
2021-12-04,2021,48,"RI","44","Rhode Island",2.66,21.83,64.53,180.96,816.52
2021-12-04,2021,48,"SC","45","South Carolina",17.94,55.49,99.36,175.52,481.16
2021-12-04,2021,48,"SD","46","South Dakota",2.31,7.22,13.11,23.73,72.28
2021-12-04,2021,48,"TN","47","Tennessee",49.34,153.12,275.46,490.75,1394.33
2021-12-04,2021,48,"TX","48","Texas",88.29,273.31,490.21,868.65,2412.56
2021-12-04,2021,48,"UT","49","Utah",1.81,10.4,25.84,63.32,307.39
2021-12-04,2021,48,"VT","50","Vermont",5.45,16.96,30.63,54.93,160.33
2021-12-04,2021,48,"VA","51","Virginia",72.68,225.9,407.18,727.81,2096.6
2021-12-04,2021,48,"WA","53","Washington",1.95,6.12,11.11,20.13,61.51
2021-12-04,2021,48,"WV","54","West Virginia",3.8,11.86,21.5,38.83,116.91
2021-12-04,2021,48,"WI","55","Wisconsin",8.83,27.37,49.18,87.41,245.91
2021-12-04,2021,48,"WY","56","Wyoming",1.92,10.33,24.79,58.75,272.56
2021-12-04,2021,48,"PR","72","Puerto Rico",14.17,44.48,81.05,147.65,462.53
2021-12-04,2021,48,"VI","78","Virgin Islands",0.63,7.96,29.71,106.85,753.7
2021-12-11,2021,49,"AL","01","Alabama",51.23,159.52,288.09,516.7,1509.9
2021-12-11,2021,49,"AK","02","Alaska",0.16,1.23,3.59,10.45,77.67
2021-12-11,2021,49,"AZ","04","Arizona",41,127.82,231.21,415.89,1231.02
2021-12-11,2021,49,"AR","05","Arkansas",33.48,104.41,188.95,340.14,1010.43
2021-12-11,2021,49,"CA","06","California",52.02,161.67,291.34,520.47,1495.29
2021-12-11,2021,49,"CO","08","Colorado",6.43,20.04,36.21,65.03,191.24
2021-12-11,2021,49,"CT","09","Connecticut",17.82,54.59,96.69,167.67,428.26
2021-12-11,2021,49,"DE","10","Delaware",3.76,21.45,52.77,126.06,526.67
2021-12-11,2021,49,"DC","11","District of Columbia",7.02,54.97,153.76,385,1136.69
2021-12-11,2021,49,"FL","12","Florida",137.76,433.66,781.28,1382.19,3710.56
2021-12-11,2021,49,"GA","13","Georgia",75.91,230.19,403.26,686.66,1645.15
2021-12-11,2021,49,"HI","15","Hawaii",1.2,3.77,6.85,12.45,38.42
2021-12-11,2021,49,"ID","16","Idaho",2.38,7.48,13.61,24.67,75.17
2021-12-11,2021,49,"IL","17","Illinois",17.36,53.63,96,169.53,464.51
2021-12-11,2021,49,"IN","18","Indiana",52.72,164.02,295.92,529.79,1536.41
2021-12-11,2021,49,"IA","19","Iowa",6.79,21.11,38.04,67.97,195.55
2021-12-11,2021,49,"KS","20","Kansas",4.59,14.35,26.04,47.11,142.98
2021-12-11,2021,49,"KY","21","Kentucky",22.77,70.82,127.74,228.63,662.4
2021-12-11,2021,49,"LA","22","Louisiana",31.2,96.77,173.95,309.39,872.4
2021-12-11,2021,49,"ME","23","Maine",12.35,38.13,68.14,119.92,323.63
2021-12-11,2021,49,"MD","24","Maryland",4.56,14.22,25.76,46.43,138.66
2021-12-11,2021,49,"MA","25","Massachusetts",14.46,44.61,79.65,140.01,376.52
2021-12-11,2021,49,"MI","26","Michigan",7.43,23.11,41.66,74.48,214.73
2021-12-11,2021,49,"MN","27","Minnesota",12.77,39.36,70.27,123.5,332.09
2021-12-11,2021,49,"MS","28","Mississippi",38.4,119.33,214.98,383.85,1099.91
2021-12-11,2021,49,"MO","29","Missouri",24.16,75.14,135.53,242.55,702.57
2021-12-11,2021,49,"MT","30","Montana",6.66,20.72,37.33,66.71,191.82
2021-12-11,2021,49,"NE","31","Nebraska",9.61,29.74,53.34,94.54,262.85
2021-12-11,2021,49,"NV","32","Nevada",3.03,18.65,48,121.37,605.78
2021-12-11,2021,49,"NH","33","New Hampshire",2.24,17.66,51.33,143.25,698.31
2021-12-11,2021,49,"NJ","34","New Jersey",8.24,64.31,186.87,527.8,2875.12
2021-12-11,2021,49,"NM","35","New Mexico",5.71,17.78,32.13,57.67,168.8
2021-12-11,2021,49,"NY","36","New York",31.82,98.76,177.7,316.66,900.31
2021-12-11,2021,49,"NC","37","North Carolina",18.15,90.04,207.27,471.25,2039.53
2021-12-11,2021,49,"ND","38","North Dakota",2.8,17.31,44.46,111.2,508.89
2021-12-11,2021,49,"OH","39","Ohio",14.21,44.17,79.57,142.11,407.83
2021-12-11,2021,49,"OK","40","Oklahoma",51.36,159.82,288.45,516.78,1503.48
2021-12-11,2021,49,"OR","41","Oregon",2.69,8.41,15.26,27.58,83.4
2021-12-11,2021,49,"PA","42","Pennsylvania",85.44,264.53,474.61,841.51,2343.42
2021-12-11,2021,49,"RI","44","Rhode Island",4.45,36.3,105.36,281.66,1012.99
2021-12-11,2021,49,"SC","45","South Carolina",27.32,83.89,149.03,259.71,675.37
2021-12-11,2021,49,"SD","46","South Dakota",3.24,10.13,18.36,33.15,99.85
2021-12-11,2021,49,"TN","47","Tennessee",65.5,203,364.69,648.14,1822.88
2021-12-11,2021,49,"TX","48","Texas",158.18,484.71,859.17,1491.79,3828.92
2021-12-11,2021,49,"UT","49","Utah",2.78,15.94,39.41,95.37,428.4
2021-12-11,2021,49,"VT","50","Vermont",8.37,25.96,46.67,83,233.97
2021-12-11,2021,49,"VA","51","Virginia",96.04,298.3,537.21,958.78,2744.06
2021-12-11,2021,49,"WA","53","Washington",2.93,9.15,16.59,29.98,90.43
2021-12-11,2021,49,"WV","54","West Virginia",7.38,22.95,41.41,74.15,215.26
2021-12-11,2021,49,"WI","55","Wisconsin",13.75,42.36,75.55,132.58,354.23
2021-12-11,2021,49,"WY","56","Wyoming",2.9,15.55,37.15,87.1,378.28
2021-12-11,2021,49,"PR","72","Puerto Rico",20.94,65.73,119.76,218.15,682.94
2021-12-11,2021,49,"VI","78","Virgin Islands",1.06,13.31,49.23,171.42,954.19
2021-12-18,2021,50,"AL","01","Alabama",53.21,165.78,299.66,538.28,1584.13
2021-12-18,2021,50,"AK","02","Alaska",0.46,3.56,10.35,29.91,206.97
2021-12-18,2021,50,"AZ","04","Arizona",58.95,183.18,330.07,589.67,1694.84
2021-12-18,2021,50,"AR","05","Arkansas",43.78,136.28,246.09,441.32,1289.66
2021-12-18,2021,50,"CA","06","California",63.84,198.06,356.16,634,1794.46
2021-12-18,2021,50,"CO","08","Colorado",8.78,27.28,49.16,87.83,252.57
2021-12-18,2021,50,"CT","09","Connecticut",14.39,44.28,78.84,137.93,364.25
2021-12-18,2021,50,"DE","10","Delaware",4.53,25.82,63.24,149.62,594.25
2021-12-18,2021,50,"DC","11","District of Columbia",3.08,24.57,71.29,195.6,839.41
2021-12-18,2021,50,"FL","12","Florida",215,667.54,1183.69,2038.7,4964.63
2021-12-18,2021,50,"GA","13","Georgia",93.24,280.96,488.78,822.94,1899.84
2021-12-18,2021,50,"HI","15","Hawaii",2.03,6.34,11.52,20.86,63.67
2021-12-18,2021,50,"ID","16","Idaho",2.78,8.72,15.85,28.7,86.98
2021-12-18,2021,50,"IL","17","Illinois",15.74,48.74,87.47,155.19,433.49
2021-12-18,2021,50,"IN","18","Indiana",61.98,192.65,347.2,620.48,1785.83
2021-12-18,2021,50,"IA","19","Iowa",9.78,30.28,54.32,96.26,267.69
2021-12-18,2021,50,"KS","20","Kansas",6.77,21.14,38.28,68.99,205.87
2021-12-18,2021,50,"KY","21","Kentucky",29.12,90.35,162.52,289.53,822.5
2021-12-18,2021,50,"LA","22","Louisiana",30.26,94.02,169.36,302.35,866.14
2021-12-18,2021,50,"ME","23","Maine",16.46,50.55,89.75,156.23,404.39
2021-12-18,2021,50,"MD","24","Maryland",6.91,21.49,38.8,69.53,202.57
2021-12-18,2021,50,"MA","25","Massachusetts",18.78,57.61,102.27,177.99,460.81
2021-12-18,2021,50,"MI","26","Michigan",9.21,28.58,51.4,91.49,259.04
2021-12-18,2021,50,"MN","27","Minnesota",20.24,61.79,109.06,188.03,470.41
2021-12-18,2021,50,"MS","28","Mississippi",45.06,139.87,251.66,448.36,1273.25
2021-12-18,2021,50,"MO","29","Missouri",33.44,103.61,186.09,330.59,928.43
2021-12-18,2021,50,"MT","30","Montana",15.37,47.22,83.93,146.46,382.98
2021-12-18,2021,50,"NE","31","Nebraska",12.05,37.18,66.44,116.96,316.64
2021-12-18,2021,50,"NV","32","Nevada",3.44,21.14,54.33,136.96,670.93
2021-12-18,2021,50,"NH","33","New Hampshire",2.79,21.97,63.5,174.71,784.76
2021-12-18,2021,50,"NJ","34","New Jersey",10.29,80.17,232.15,649.56,3327.61
2021-12-18,2021,50,"NM","35","New Mexico",9.44,29.27,52.59,93.45,262.24
2021-12-18,2021,50,"NY","36","New York",41.47,128.31,230.01,407.2,1127.1
2021-12-18,2021,50,"NC","37","North Carolina",22.24,110.18,253.15,573.19,2423.34
2021-12-18,2021,50,"ND","38","North Dakota",3.58,22.04,56.32,139.24,596.98
2021-12-18,2021,50,"OH","39","Ohio",20.89,64.6,115.71,204.6,563.45
2021-12-18,2021,50,"OK","40","Oklahoma",73.91,228.99,411.22,730.3,2047.88
2021-12-18,2021,50,"OR","41","Oregon",2.38,7.43,13.49,24.4,74.07
2021-12-18,2021,50,"PA","42","Pennsylvania",122.33,376.23,669.85,1172.07,3097.9
2021-12-18,2021,50,"RI","44","Rhode Island",4.72,38.4,111.14,295.15,1033.31
2021-12-18,2021,50,"SC","45","South Carolina",29.91,91.75,162.78,283.04,730.12
2021-12-18,2021,50,"SD","46","South Dakota",7.08,22,39.64,70.84,203.79
2021-12-18,2021,50,"TN","47","Tennessee",98.46,302.89,539.49,944.64,2504.04
2021-12-18,2021,50,"TX","48","Texas",209.6,637.41,1120.23,1917.66,4679.09
2021-12-18,2021,50,"UT","49","Utah",3.5,20,49.26,118.09,503.57
2021-12-18,2021,50,"VT","50","Vermont",8.63,26.76,48.09,85.46,240.13
2021-12-18,2021,50,"VA","51","Virginia",131.8,407.65,730.58,1292.93,3573.86
2021-12-18,2021,50,"WA","53","Washington",2.63,8.24,14.94,27.02,81.82
2021-12-18,2021,50,"WV","54","West Virginia",10.91,33.81,60.72,107.83,302.39
2021-12-18,2021,50,"WI","55","Wisconsin",20.81,63.51,112.1,193.24,483.27
2021-12-18,2021,50,"WY","56","Wyoming",0.53,1.72,3.19,5.91,19.07
2021-12-18,2021,50,"PR","72","Puerto Rico",24.63,77.3,140.82,256.47,802.59
2021-12-18,2021,50,"VI","78","Virgin Islands",1.25,15.64,57.61,197.87,1013.79
2021-12-25,2021,51,"AL","01","Alabama",71.13,221.36,399.52,715.77,2082.37
2021-12-25,2021,51,"AK","02","Alaska",0.73,5.59,16.22,46.56,304.68
2021-12-25,2021,51,"AZ","04","Arizona",91.07,281.65,504.71,892.95,2465.26
2021-12-25,2021,51,"AR","05","Arkansas",66.53,206.37,371.12,660.7,1871.61
2021-12-25,2021,51,"CA","06","California",83.5,258.6,464.11,823.29,2297.08
2021-12-25,2021,51,"CO","08","Colorado",12.38,38.32,68.77,121.98,340.41
2021-12-25,2021,51,"CT","09","Connecticut",17.81,54.53,96.59,167.49,427.85
2021-12-25,2021,51,"DE","10","Delaware",6.16,34.92,84.8,196.8,711.61
2021-12-25,2021,51,"DC","11","District of Columbia",4.3,34.06,97.67,260.02,966.73
2021-12-25,2021,51,"FL","12","Florida",269.55,835.05,1477,2533.34,6083.05
2021-12-25,2021,51,"GA","13","Georgia",116.51,349.51,605.03,1010.68,2275.7
2021-12-25,2021,51,"HI","15","Hawaii",2.04,6.4,11.62,21.05,64.23
2021-12-25,2021,51,"ID","16","Idaho",10.31,32.02,57.5,101.89,281.69
2021-12-25,2021,51,"IL","17","Illinois",17.5,54.17,97.2,172.38,480.54
2021-12-25,2021,51,"IN","18","Indiana",95.52,295.52,529.75,937.82,2595.15
2021-12-25,2021,51,"IA","19","Iowa",13.99,43.07,76.77,134.56,358.16
2021-12-25,2021,51,"KS","20","Kansas",11.29,35.11,63.32,113.28,327.37
2021-12-25,2021,51,"KY","21","Kentucky",24.34,75.84,137.12,246.44,727.13
2021-12-25,2021,51,"LA","22","Louisiana",35.61,110.62,199.25,355.7,1018.75
2021-12-25,2021,51,"ME","23","Maine",14.82,45.59,81.15,141.87,373.26
2021-12-25,2021,51,"MD","24","Maryland",8.95,27.79,50.04,89.3,255.45
2021-12-25,2021,51,"MA","25","Massachusetts",19.99,61.27,108.66,188.82,486
2021-12-25,2021,51,"MI","26","Michigan",15.4,47.43,84.58,148.37,396.02
2021-12-25,2021,51,"MN","27","Minnesota",28.29,85.46,149.06,252.05,590.09
2021-12-25,2021,51,"MS","28","Mississippi",56.15,174.15,313.04,556.76,1569.66
2021-12-25,2021,51,"MO","29","Missouri",46.45,143.42,256.54,452.52,1234.72
2021-12-25,2021,51,"MT","30","Montana",18.3,55.99,99.1,171.61,436.32
2021-12-25,2021,51,"NE","31","Nebraska",19.58,59.8,105.63,182.37,458.71
2021-12-25,2021,51,"NV","32","Nevada",5.34,32.72,83.53,207.13,917.64
2021-12-25,2021,51,"NH","33","New Hampshire",3.61,28.31,81.19,218.89,885.78
2021-12-25,2021,51,"NJ","34","New Jersey",14.8,114.98,330.77,909.24,4185.45
2021-12-25,2021,51,"NM","35","New Mexico",12.41,38.34,68.6,120.99,329.51
2021-12-25,2021,51,"NY","36","New York",47.91,148.26,265.87,470.99,1306.94
2021-12-25,2021,51,"NC","37","North Carolina",34.01,167.92,383.64,857.89,3384.8
2021-12-25,2021,51,"ND","38","North Dakota",5.33,32.66,82.59,199.23,753.15
2021-12-25,2021,51,"OH","39","Ohio",23.38,72.26,129.44,228.82,629.75
2021-12-25,2021,51,"OK","40","Oklahoma",101.87,314.65,563.03,993.7,2717
2021-12-25,2021,51,"OR","41","Oregon",3.93,12.26,22.2,39.98,118.95
2021-12-25,2021,51,"PA","42","Pennsylvania",146.21,449.75,800.89,1401.71,3708.59
2021-12-25,2021,51,"RI","44","Rhode Island",7.5,60.29,169.9,422.99,1183.95
2021-12-25,2021,51,"SC","45","South Carolina",39.67,120.97,213.19,366.56,907.86
2021-12-25,2021,51,"SD","46","South Dakota",12.19,37.63,67.3,118.67,323.31
2021-12-25,2021,51,"TN","47","Tennessee",133.26,408.27,723.75,1257.13,3232.66
2021-12-25,2021,51,"TX","48","Texas",270.23,818.91,1433.55,2438.2,5819.35
2021-12-25,2021,51,"UT","49","Utah",5.15,29.27,71.48,167.99,645.16
2021-12-25,2021,51,"VT","50","Vermont",10.95,33.85,60.6,107.01,293.01
2021-12-25,2021,51,"VA","51","Virginia",170.72,527.17,942.95,1663.12,4535.01
2021-12-25,2021,51,"WA","53","Washington",5.17,16.12,29.13,52.29,153.32
2021-12-25,2021,51,"WV","54","West Virginia",12.35,38.22,68.54,121.45,337.42
2021-12-25,2021,51,"WI","55","Wisconsin",24.71,75.06,131.75,225.07,545.35
2021-12-25,2021,51,"WY","56","Wyoming",29.39,91.78,162.34,276.97,645.02
2021-12-25,2021,51,"PR","72","Puerto Rico",33.14,103.99,189.43,344.96,1078.9
2021-12-25,2021,51,"VI","78","Virgin Islands",1.74,21.72,79.2,262.89,1126.74
2022-01-01,2021,52,"AL","01","Alabama",46.02,143.72,260.51,470.33,1415.46
2022-01-01,2021,52,"AK","02","Alaska",0.54,4.16,12.11,34.92,237.7
2022-01-01,2021,52,"AZ","04","Arizona",67.83,210.67,379.4,677.18,1938.85
2022-01-01,2021,52,"AR","05","Arkansas",46.68,145.4,262.72,471.69,1385.4
2022-01-01,2021,52,"CA","06","California",65.87,204.62,368.54,657.84,1883.89
2022-01-01,2021,52,"CO","08","Colorado",8.39,26.09,47.05,84.19,243.78
2022-01-01,2021,52,"CT","09","Connecticut",12.4,38.24,68.3,120.12,323.84
2022-01-01,2021,52,"DE","10","Delaware",4.62,26.32,64.42,152.26,601.46
2022-01-01,2021,52,"DC","11","District of Columbia",3.14,25.03,72.59,198.87,846.83
2022-01-01,2021,52,"FL","12","Florida",191.68,601.04,1077.99,1892.58,4935.7
2022-01-01,2021,52,"GA","13","Georgia",74.81,228.55,403.79,697.36,1755.57
2022-01-01,2021,52,"HI","15","Hawaii",1.98,6.19,11.25,20.38,62.24
2022-01-01,2021,52,"ID","16","Idaho",7.41,23.1,41.67,74.45,212.82
2022-01-01,2021,52,"IL","17","Illinois",12.75,39.61,71.39,127.58,367.39
2022-01-01,2021,52,"IN","18","Indiana",79.37,246.13,442.41,786.95,2220.86
2022-01-01,2021,52,"IA","19","Iowa",10.45,32.3,57.89,102.42,282.86
2022-01-01,2021,52,"KS","20","Kansas",10.21,31.77,57.34,102.72,298.65
2022-01-01,2021,52,"KY","21","Kentucky",19.39,60.51,109.58,197.53,590.67
2022-01-01,2021,52,"LA","22","Louisiana",24.23,75.55,136.7,245.98,729.23
2022-01-01,2021,52,"ME","23","Maine",9.99,30.94,55.49,98.28,272.11
2022-01-01,2021,52,"MD","24","Maryland",6.36,19.81,35.79,64.26,188.69
2022-01-01,2021,52,"MA","25","Massachusetts",13.98,43.17,77.18,135.98,369.12
2022-01-01,2021,52,"MI","26","Michigan",11.38,35.2,63.12,111.79,310.03
2022-01-01,2021,52,"MN","27","Minnesota",21.31,64.95,114.46,196.82,487.91
2022-01-01,2021,52,"MS","28","Mississippi",35.08,109.4,197.93,356.07,1054.33
2022-01-01,2021,52,"MO","29","Missouri",38.4,118.87,213.3,378.32,1055.38
2022-01-01,2021,52,"MT","30","Montana",13.86,42.65,75.99,133.13,353.47
2022-01-01,2021,52,"NE","31","Nebraska",14.16,43.57,77.59,135.84,359.86
2022-01-01,2021,52,"NV","32","Nevada",3.93,24.17,62.03,155.86,747.98
2022-01-01,2021,52,"NH","33","New Hampshire",2.69,21.15,61.19,168.81,769.74
2022-01-01,2021,52,"NJ","34","New Jersey",11.28,87.91,254.63,713.1,3674.07
2022-01-01,2021,52,"NM","35","New Mexico",10.46,32.4,58.13,103.04,286.22
2022-01-01,2021,52,"NY","36","New York",35.14,109.22,196.83,351.71,1011.77
2022-01-01,2021,52,"NC","37","North Carolina",26.93,133.29,305.76,689.8,2856.62
2022-01-01,2021,52,"ND","38","North Dakota",4.29,26.37,67.11,164.24,667.06
2022-01-01,2021,52,"OH","39","Ohio",16.89,52.45,94.43,168.45,481.22
2022-01-01,2021,52,"OK","40","Oklahoma",75.4,234.01,421.06,750.37,2134.77
2022-01-01,2021,52,"OR","41","Oregon",3.53,11.03,19.97,36.01,107.69
2022-01-01,2021,52,"PA","42","Pennsylvania",111.2,343.9,616.25,1090.32,3010.68
2022-01-01,2021,52,"RI","44","Rhode Island",5.34,43.34,124.68,326.09,1076.31
2022-01-01,2021,52,"SC","45","South Carolina",24.5,75.63,135.14,237.89,643.19
2022-01-01,2021,52,"SD","46","South Dakota",11.64,35.95,64.35,113.61,311.11
2022-01-01,2021,52,"TN","47","Tennessee",89.22,275.95,494.58,875.37,2421.23
2022-01-01,2021,52,"TX","48","Texas",186.57,572.7,1017.26,1772.72,4612.75
2022-01-01,2021,52,"UT","49","Utah",3.65,20.85,51.3,122.77,518.38
2022-01-01,2021,52,"VT","50","Vermont",3.98,12.4,22.45,40.43,120.2
2022-01-01,2021,52,"VA","51","Virginia",118.07,366.79,660.74,1179.93,3386.04
2022-01-01,2021,52,"WA","53","Washington",3.45,10.76,19.5,35.18,105.42
2022-01-01,2021,52,"WV","54","West Virginia",9.62,29.88,53.77,95.85,273.06
2022-01-01,2021,52,"WI","55","Wisconsin",18.9,57.84,102.39,177.38,451.64
2022-01-01,2021,52,"WY","56","Wyoming",18.79,59.53,107.08,187.9,481.63
2022-01-01,2021,52,"PR","72","Puerto Rico",27.73,87.02,158.53,288.73,903.57
2022-01-01,2021,52,"VI","78","Virgin Islands",1.27,15.93,58.67,201.17,1020.58
2022-01-08,2022,1,"AL","01","Alabama",4.08,12.76,23.19,42.04,129
2022-01-08,2022,1,"AK","02","Alaska",0.37,3.47,11.17,35.63,282.22
2022-01-08,2022,1,"AZ","04","Arizona",17.77,55.22,99.47,177.62,509.51
2022-01-08,2022,1,"AR","05","Arkansas",10.45,32.49,58.51,104.37,297.61
2022-01-08,2022,1,"CA","06","California",16.67,51.92,93.8,168.31,492.98
2022-01-08,2022,1,"CO","08","Colorado",7.32,22.82,41.29,74.3,220.29
2022-01-08,2022,1,"CT","09","Connecticut",6.1,19.01,34.35,61.63,180.37
2022-01-08,2022,1,"DE","10","Delaware",1.75,11.81,31.85,84.09,437.22
2022-01-08,2022,1,"DC","11","District of Columbia",1,8.09,24.05,70.06,432.52
2022-01-08,2022,1,"FL","12","Florida",25.56,79.41,143.01,255.19,729.42
2022-01-08,2022,1,"GA","13","Georgia",11.66,36.24,65.27,116.54,334.11
2022-01-08,2022,1,"HI","15","Hawaii",0.27,0.84,1.54,2.8,8.75
2022-01-08,2022,1,"ID","16","Idaho",4.53,14.15,25.64,46.2,137.28
2022-01-08,2022,1,"IL","17","Illinois",6.91,21.59,39.12,70.61,212.33
2022-01-08,2022,1,"IN","18","Indiana",13.05,40.62,73.35,131.53,384.01
2022-01-08,2022,1,"IA","19","Iowa",8.56,26.56,47.79,85.17,242.33
2022-01-08,2022,1,"KS","20","Kansas",5.45,17,30.78,55.44,165.13
2022-01-08,2022,1,"KY","21","Kentucky",4.63,14.49,26.3,47.59,144.83
2022-01-08,2022,1,"LA","22","Louisiana",7.77,24.19,43.69,78.37,229.2
2022-01-08,2022,1,"ME","23","Maine",9.06,28.42,51.36,91.72,258.72
2022-01-08,2022,1,"MD","24","Maryland",4.36,13.64,24.75,44.79,136.26
2022-01-08,2022,1,"MA","25","Massachusetts",9.88,30.78,55.58,99.66,290.98
2022-01-08,2022,1,"MI","26","Michigan",8.7,27.12,49.04,88.16,260.33
2022-01-08,2022,1,"MN","27","Minnesota",13.21,40.76,72.85,128.3,347.67
2022-01-08,2022,1,"MS","28","Mississippi",12.3,38.18,68.73,122.55,349.43
2022-01-08,2022,1,"MO","29","Missouri",11,34.26,61.89,111.07,325.67
2022-01-08,2022,1,"MT","30","Montana",8.74,27.09,48.66,86.47,242.94
2022-01-08,2022,1,"NE","31","Nebraska",12.17,37.61,67.34,118.99,326.74
2022-01-08,2022,1,"NV","32","Nevada",2.22,14.95,40.3,106.72,572.64
2022-01-08,2022,1,"NH","33","New Hampshire",1.11,9,26.76,77.86,471.16
2022-01-08,2022,1,"NJ","34","New Jersey",2.57,20.14,58.91,168.94,1017.77
2022-01-08,2022,1,"NM","35","New Mexico",8.09,25.13,45.29,80.93,232.81
2022-01-08,2022,1,"NY","36","New York",12.45,38.85,70.32,126.63,376.83
2022-01-08,2022,1,"NC","37","North Carolina",5.26,26.87,62.74,144.32,626.46
2022-01-08,2022,1,"ND","38","North Dakota",2.17,15.1,41.25,109.56,542.57
2022-01-08,2022,1,"OH","39","Ohio",9.5,29.58,53.43,95.85,280.49
2022-01-08,2022,1,"OK","40","Oklahoma",14.24,44.28,79.87,142.93,413.83
2022-01-08,2022,1,"OR","41","Oregon",2.5,7.82,14.19,25.67,78.08
2022-01-08,2022,1,"PA","42","Pennsylvania",19.93,61.89,111.42,198.74,567.5
2022-01-08,2022,1,"RI","44","Rhode Island",2.17,17.87,53.07,150.92,737.31
2022-01-08,2022,1,"SC","45","South Carolina",7.69,23.96,43.3,77.74,228.03
2022-01-08,2022,1,"SD","46","South Dakota",6.93,21.59,38.99,69.94,204.58
2022-01-08,2022,1,"TN","47","Tennessee",9.4,29.34,53.12,95.74,285.99
2022-01-08,2022,1,"TX","48","Texas",31.77,98.54,177.13,315.07,889.06
2022-01-08,2022,1,"UT","49","Utah",1.69,10.84,28.5,73.59,380.58
2022-01-08,2022,1,"VT","50","Vermont",3.21,10.04,18.2,32.84,98.61
2022-01-08,2022,1,"VA","51","Virginia",10.61,33.09,59.92,107.97,322.17
2022-01-08,2022,1,"WA","53","Washington",2.29,7.18,13.05,23.69,73.12
2022-01-08,2022,1,"WV","54","West Virginia",5.41,16.86,30.51,54.92,163.16
2022-01-08,2022,1,"WI","55","Wisconsin",11.13,34.44,61.76,109.4,303.42
2022-01-08,2022,1,"WY","56","Wyoming",13.84,42.9,76.72,134.86,359.71
2022-01-08,2022,1,"PR","72","Puerto Rico",3.33,10.46,19.06,34.73,108.97
2022-01-08,2022,1,"VI","78","Virgin Islands",0.05,0.58,2.19,8.24,98.11
2022-01-15,2022,2,"AL","01","Alabama",3.87,12.13,22.03,39.95,122.66
2022-01-15,2022,2,"AK","02","Alaska",0.37,3.5,11.28,35.97,284.42
2022-01-15,2022,2,"AZ","04","Arizona",13.7,42.68,77.11,138.41,406.07
2022-01-15,2022,2,"AR","05","Arkansas",7.14,22.26,40.24,72.31,212.74
2022-01-15,2022,2,"CA","06","California",12.97,40.47,73.27,132,393.42
